Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision;idRame
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:54:13+0200;2025-06-19T19:54:25+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 18:39:37+0200;2025-06-19T18:39:51+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:31:41+0200;2025-06-19T19:31:53+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:57:02+0200;2025-06-19T19:57:14+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 18:42:52+0200;2025-06-19T18:43:06+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:40:08+0200;2025-06-19T19:40:20+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:59:51+0200;2025-06-19T20:00:03+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 18:51:28+0200;2025-06-19T18:51:40+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:42:57+0200;2025-06-19T19:43:09+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:11:07+0200;2025-06-19T20:11:19+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 19:24:48+0200;2025-06-19T19:25:00+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:45:46+0200;2025-06-19T19:45:58+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:19:34+0200;2025-06-19T20:19:46+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 19:41:42+0200;2025-06-19T19:41:54+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:48:35+0200;2025-06-19T19:48:47+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:35:19+0200;2025-06-19T20:35:31+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 20:01:25+0200;2025-06-19T20:01:37+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:02:40+0200;2025-06-19T20:02:52+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:39:48+0200;2025-06-19T20:40:00+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 20:04:14+0200;2025-06-19T20:04:26+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:05:29+0200;2025-06-19T20:05:41+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 17:51:12+0200;2025-06-19T17:51:23+02:00;Temps réel;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 20:09:52+0200;2025-06-19T20:10:04+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:22:17+0200;2025-06-19T20:22:29+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 17:56:28+0200;2025-06-19T17:56:39+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 20:15:30+0200;2025-06-19T20:15:42+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:25:06+0200;2025-06-19T20:25:18+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 17:59:58+0200;2025-06-19T18:00:09+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 20:18:19+0200;2025-06-19T20:18:31+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:27:56+0200;2025-06-19T20:28:08+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:01:43+0200;2025-06-19T18:01:54+02:00;Applicable;
1001;a;0;La Poterie;5010;Clemenceau;48.0935649841987, -1.67447689224434;2025-06-19 20:26:41+0200;2025-06-19T20:26:53+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:30:47+0200;2025-06-19T20:30:59+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:19:13+0200;2025-06-19T18:19:24+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 17:51:43+0200;2025-06-19T17:51:56+02:00;Temps réel;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:44:14+0200;2025-06-19T20:44:26+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:29:43+0200;2025-06-19T18:29:54+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 17:58:44+0200;2025-06-19T17:58:57+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:48:50+0200;2025-06-19T20:49:02+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:34:58+0200;2025-06-19T18:35:09+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 18:02:14+0200;2025-06-19T18:02:27+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 17:52:57+0200;2025-06-19T17:53:08+02:00;Temps réel;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:38:28+0200;2025-06-19T18:38:39+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 18:09:14+0200;2025-06-19T18:09:27+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 17:58:13+0200;2025-06-19T17:58:24+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:40:16+0200;2025-06-19T18:40:27+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 18:10:59+0200;2025-06-19T18:11:12+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:06:58+0200;2025-06-19T18:07:09+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:42:08+0200;2025-06-19T18:42:19+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 18:12:44+0200;2025-06-19T18:12:57+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:08:43+0200;2025-06-19T18:08:54+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:51:09+0200;2025-06-19T18:51:21+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 18:17:59+0200;2025-06-19T18:18:12+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:17:28+0200;2025-06-19T18:17:39+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:59:33+0200;2025-06-19T18:59:45+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 18:31:59+0200;2025-06-19T18:32:12+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:22:43+0200;2025-06-19T18:22:54+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:10:49+0200;2025-06-19T19:11:01+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 18:37:14+0200;2025-06-19T18:37:27+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:24:28+0200;2025-06-19T18:24:39+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:13:38+0200;2025-06-19T19:13:50+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 18:47:05+0200;2025-06-19T18:47:17+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:31:28+0200;2025-06-19T18:31:39+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:21:38+0200;2025-06-19T19:21:50+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:03:57+0200;2025-06-19T19:04:09+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:36:43+0200;2025-06-19T18:36:54+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:24:27+0200;2025-06-19T19:24:39+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:17:36+0200;2025-06-19T19:17:48+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:43:48+0200;2025-06-19T18:43:59+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:32:54+0200;2025-06-19T19:33:06+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:20:25+0200;2025-06-19T19:20:37+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:48:19+0200;2025-06-19T18:48:31+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:41:21+0200;2025-06-19T19:41:33+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:28:52+0200;2025-06-19T19:29:04+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:53:59+0200;2025-06-19T18:54:11+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:46:59+0200;2025-06-19T19:47:11+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 19:34:30+0200;2025-06-19T19:34:42+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:56:44+0200;2025-06-19T18:56:56+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:49:48+0200;2025-06-19T19:50:00+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:08:18+0200;2025-06-19T20:08:30+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:16:00+0200;2025-06-19T19:16:12+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:03:53+0200;2025-06-19T20:04:05+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:13:56+0200;2025-06-19T20:14:08+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:18:49+0200;2025-06-19T19:19:01+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:06:42+0200;2025-06-19T20:06:54+02:00;Applicable;
1001;a;0;La Poterie;5011;Henri Fréville;48.0875767834845, -1.67485907090394;2025-06-19 20:16:45+0200;2025-06-19T20:16:57+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:30:05+0200;2025-06-19T19:30:17+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:12:20+0200;2025-06-19T20:12:32+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 17:54:43+0200;2025-06-19T17:54:54+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:38:32+0200;2025-06-19T19:38:44+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:15:09+0200;2025-06-19T20:15:21+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:03:28+0200;2025-06-19T18:03:39+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:58:15+0200;2025-06-19T19:58:27+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:17:58+0200;2025-06-19T20:18:10+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:05:13+0200;2025-06-19T18:05:24+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:09:31+0200;2025-06-19T20:09:43+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:20:47+0200;2025-06-19T20:20:59+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:10:28+0200;2025-06-19T18:10:39+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:23:30+0200;2025-06-19T20:23:42+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:41:01+0200;2025-06-19T20:41:13+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:12:13+0200;2025-06-19T18:12:24+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:26:19+0200;2025-06-19T20:26:31+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:50:03+0200;2025-06-19T20:50:15+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:13:58+0200;2025-06-19T18:14:09+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:29:09+0200;2025-06-19T20:29:21+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 17:52:18+0200;2025-06-19T17:52:29+02:00;Temps réel;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:15:43+0200;2025-06-19T18:15:54+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:32:00+0200;2025-06-19T20:32:12+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 17:55:49+0200;2025-06-19T17:56:00+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:20:58+0200;2025-06-19T18:21:09+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:45:27+0200;2025-06-19T20:45:39+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 17:59:19+0200;2025-06-19T17:59:30+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:26:13+0200;2025-06-19T18:26:24+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:02:49+0200;2025-06-19T18:03:00+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:09:49+0200;2025-06-19T18:10:00+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:27:58+0200;2025-06-19T18:28:09+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:04:34+0200;2025-06-19T18:04:45+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:13:19+0200;2025-06-19T18:13:30+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:33:13+0200;2025-06-19T18:33:24+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:11:34+0200;2025-06-19T18:11:45+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:16:49+0200;2025-06-19T18:17:00+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 18:45:23+0200;2025-06-19T18:45:35+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:27:19+0200;2025-06-19T18:27:30+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:18:34+0200;2025-06-19T18:18:45+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:02:22+0200;2025-06-19T19:02:34+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:29:04+0200;2025-06-19T18:29:15+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:22:04+0200;2025-06-19T18:22:15+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:05:11+0200;2025-06-19T19:05:23+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:36:04+0200;2025-06-19T18:36:15+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:30:49+0200;2025-06-19T18:31:00+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:08:00+0200;2025-06-19T19:08:12+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:41:22+0200;2025-06-19T18:41:33+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:32:34+0200;2025-06-19T18:32:45+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:27:16+0200;2025-06-19T19:27:28+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:00:39+0200;2025-06-19T19:00:50+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:34:19+0200;2025-06-19T18:34:30+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:35:43+0200;2025-06-19T19:35:55+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:17:07+0200;2025-06-19T19:17:18+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:46:29+0200;2025-06-19T18:46:40+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:44:10+0200;2025-06-19T19:44:22+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:25:34+0200;2025-06-19T19:25:45+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:52:15+0200;2025-06-19T18:52:26+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:52:37+0200;2025-06-19T19:52:49+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:28:23+0200;2025-06-19T19:28:34+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:55:05+0200;2025-06-19T18:55:16+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 19:55:26+0200;2025-06-19T19:55:38+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:48:06+0200;2025-06-19T19:48:17+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:03:28+0200;2025-06-19T19:03:39+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:01:04+0200;2025-06-19T20:01:16+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:53:44+0200;2025-06-19T19:53:55+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:06:17+0200;2025-06-19T19:06:28+02:00;Applicable;
1001;a;0;La Poterie;5012;Italie;48.0865238083084, -1.66764584791703;2025-06-19 20:36:32+0200;2025-06-19T20:36:44+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:56:33+0200;2025-06-19T19:56:44+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:09:06+0200;2025-06-19T19:09:17+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 17:50:34+0200;2025-06-19T17:50:45+02:00;Temps réel;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 20:05:00+0200;2025-06-19T20:05:11+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:11:55+0200;2025-06-19T19:12:06+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 17:54:04+0200;2025-06-19T17:54:15+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 20:07:49+0200;2025-06-19T20:08:00+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:14:44+0200;2025-06-19T19:14:55+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 17:57:34+0200;2025-06-19T17:57:45+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 20:24:37+0200;2025-06-19T20:24:48+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:19:56+0200;2025-06-19T19:20:07+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:01:04+0200;2025-06-19T18:01:15+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 20:37:39+0200;2025-06-19T20:37:50+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:31:12+0200;2025-06-19T19:31:23+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:06:19+0200;2025-06-19T18:06:30+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 20:42:08+0200;2025-06-19T20:42:19+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:36:50+0200;2025-06-19T19:37:01+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:08:04+0200;2025-06-19T18:08:15+02:00;Applicable;
1001;a;0;La Poterie;5014;Le Blosne;48.0877018352358, -1.65429394101923;2025-06-19 17:56:51+0200;2025-06-19T17:57:02+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:42:28+0200;2025-06-19T19:42:39+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:15:04+0200;2025-06-19T18:15:15+02:00;Applicable;
1001;a;0;La Poterie;5014;Le Blosne;48.0877018352358, -1.65429394101923;2025-06-19 17:58:36+0200;2025-06-19T17:58:47+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:45:17+0200;2025-06-19T19:45:28+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:20:19+0200;2025-06-19T18:20:30+02:00;Applicable;
1001;a;0;La Poterie;5014;Le Blosne;48.0877018352358, -1.65429394101923;2025-06-19 18:00:21+0200;2025-06-19T18:00:32+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 19:50:55+0200;2025-06-19T19:51:06+02:00;Applicable;
1001;a;0;La Poterie;5013;Triangle;48.086404650787, -1.66052114187071;2025-06-19 18:23:49+0200;2025-06-19T18:24:00+02:00;Applicable;
1001;a;0;La Poterie;5014;Le Blosne;48.0877018352358, -1.65429394101923;2025-06-19 18:02:06+0200;2025-06-19T18:02:17+02:00;Applicable;
