Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée (théorique);Départ (théorique);Arrivée;Départ;Course (ID);Bus (ID);Bus (numéro);Précision;Visibilité;heureExtraction
0005;C5;0;Lycée Bréquigny;1265;Foyer Rennais;48.099742, -1.687204;2025-06-19T19:55:00+02:00;2025-06-19T19:55:00+02:00;2025-06-19T19:55:21+02:00;2025-06-19T19:55:21+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1268;Boberil;48.083743, -1.693637;2025-06-19T20:36:00+02:00;2025-06-19T20:36:00+02:00;2025-06-19T20:36:07+02:00;2025-06-19T20:36:07+02:00;268436623;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1117;Châteaudun;48.112528, -1.666797;2025-06-19T20:42:00+02:00;2025-06-19T20:42:00+02:00;2025-06-19T20:42:00+02:00;2025-06-19T20:42:00+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1267;Félix Eboué;48.085711, -1.693874;2025-06-19T20:02:00+02:00;2025-06-19T20:02:00+02:00;2025-06-19T20:02:10+02:00;2025-06-19T20:02:10+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1269;Lycée Bréquigny;48.084121, -1.692047;2025-06-19T20:37:00+02:00;2025-06-19T20:37:00+02:00;2025-06-19T20:37:00+02:00;2025-06-19T20:37:00+02:00;268436623;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1118;Thabor;48.111797, -1.67124;2025-06-19T20:43:00+02:00;2025-06-19T20:43:00+02:00;2025-06-19T20:43:37+02:00;2025-06-19T20:43:37+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1268;Boberil;48.083743, -1.693637;2025-06-19T20:03:00+02:00;2025-06-19T20:03:00+02:00;2025-06-19T20:03:07+02:00;2025-06-19T20:03:07+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1019;Cité Judiciaire;48.105027, -1.684718;2025-06-19T17:52:00+02:00;2025-06-19T17:52:00+02:00;2025-06-19T17:51:33+02:00;2025-06-19T17:51:33+02:00;268436638;450382400;450382400;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1644;Place Pasteur;48.110714, -1.673658;2025-06-19T20:44:00+02:00;2025-06-19T20:44:00+02:00;2025-06-19T20:44:50+02:00;2025-06-19T20:44:50+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1105;Héronière;48.1355, -1.655711;2025-06-19T17:51:00+02:00;2025-06-19T17:51:00+02:00;2025-06-19T17:50:33+02:00;2025-06-19T17:50:33+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2218;Saint-Yves;48.092245, -1.691681;2025-06-19T18:01:00+02:00;2025-06-19T18:01:00+02:00;2025-06-19T18:00:32+02:00;2025-06-19T18:00:32+02:00;268436638;450382400;450382400;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1017;La Criée;48.108412, -1.680208;2025-06-19T20:48:00+02:00;2025-06-19T20:48:00+02:00;2025-06-19T20:48:03+02:00;2025-06-19T20:48:03+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1115;Oberthur;48.113443, -1.661429;2025-06-19T18:02:00+02:00;2025-06-19T18:02:00+02:00;2025-06-19T18:01:52+02:00;2025-06-19T18:01:52+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2216;Pressoirs;48.087236, -1.694679;2025-06-19T18:03:00+02:00;2025-06-19T18:03:00+02:00;2025-06-19T18:03:23+02:00;2025-06-19T18:03:23+02:00;268436638;450382400;450382400;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1018;Colombier;48.105917, -1.682215;2025-06-19T20:49:00+02:00;2025-06-19T20:49:00+02:00;2025-06-19T20:49:34+02:00;2025-06-19T20:49:34+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1052;République;48.109927, -1.678928;2025-06-19T18:13:00+02:00;2025-06-19T18:13:00+02:00;2025-06-19T18:12:00+02:00;2025-06-19T18:12:00+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1106;Gayeulles Piscine;48.134244, -1.652208;2025-06-19T19:10:00+02:00;2025-06-19T19:10:00+02:00;2025-06-19T19:10:24+02:00;2025-06-19T19:10:24+02:00;268436640;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1116;Saint-Vincent;48.112732, -1.66451;2025-06-19T17:55:00+02:00;2025-06-19T17:55:00+02:00;2025-06-19T17:55:45+02:00;2025-06-19T17:55:45+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1264;Pont de Nantes;48.102041, -1.684411;2025-06-19T18:20:00+02:00;2025-06-19T18:20:00+02:00;2025-06-19T18:19:00+02:00;2025-06-19T18:19:00+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1107;Le Blizz;48.130831, -1.652111;2025-06-19T19:11:00+02:00;2025-06-19T19:11:00+02:00;2025-06-19T19:11:19+02:00;2025-06-19T19:11:19+02:00;268436640;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1644;Place Pasteur;48.110714, -1.673658;2025-06-19T18:00:00+02:00;2025-06-19T18:00:00+02:00;2025-06-19T18:01:24+02:00;2025-06-19T18:01:24+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2216;Pressoirs;48.087236, -1.694679;2025-06-19T18:28:00+02:00;2025-06-19T18:28:00+02:00;2025-06-19T18:27:36+02:00;2025-06-19T18:27:36+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1684;Turmel;48.121544, -1.651203;2025-06-19T19:14:00+02:00;2025-06-19T19:14:00+02:00;2025-06-19T19:14:50+02:00;2025-06-19T19:14:50+02:00;268436640;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1052;République;48.109927, -1.678928;2025-06-19T18:04:00+02:00;2025-06-19T18:04:00+02:00;2025-06-19T18:04:38+02:00;2025-06-19T18:04:38+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1108;Parc Gayeulles;48.128325, -1.652224;2025-06-19T18:20:00+02:00;2025-06-19T18:20:00+02:00;2025-06-19T18:20:00+02:00;2025-06-19T18:20:00+02:00;268436660;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1113;Jeanne d'Arc;48.11635, -1.655685;2025-06-19T19:18:00+02:00;2025-06-19T19:18:00+02:00;2025-06-19T19:18:00+02:00;2025-06-19T19:18:00+02:00;268436640;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1019;Cité Judiciaire;48.105027, -1.684718;2025-06-19T18:09:00+02:00;2025-06-19T18:09:00+02:00;2025-06-19T18:09:39+02:00;2025-06-19T18:09:39+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1711;Joliot-Curie - Chateaubriand;48.123666, -1.651532;2025-06-19T18:21:00+02:00;2025-06-19T18:21:00+02:00;2025-06-19T18:21:59+02:00;2025-06-19T18:21:59+02:00;268436660;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1115;Oberthur;48.113443, -1.661429;2025-06-19T19:20:00+02:00;2025-06-19T19:20:00+02:00;2025-06-19T19:20:17+02:00;2025-06-19T19:20:17+02:00;268436640;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1264;Pont de Nantes;48.102041, -1.684411;2025-06-19T18:11:00+02:00;2025-06-19T18:11:00+02:00;2025-06-19T18:11:38+02:00;2025-06-19T18:11:38+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1114;Durafour;48.114502, -1.658068;2025-06-19T18:27:00+02:00;2025-06-19T18:27:00+02:00;2025-06-19T18:27:27+02:00;2025-06-19T18:27:27+02:00;268436660;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1116;Saint-Vincent;48.112732, -1.66451;2025-06-19T19:21:00+02:00;2025-06-19T19:21:00+02:00;2025-06-19T19:21:17+02:00;2025-06-19T19:21:17+02:00;268436640;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2216;Pressoirs;48.087236, -1.694679;2025-06-19T18:19:00+02:00;2025-06-19T18:19:00+02:00;2025-06-19T18:20:28+02:00;2025-06-19T18:20:28+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1644;Place Pasteur;48.110714, -1.673658;2025-06-19T18:34:00+02:00;2025-06-19T18:34:00+02:00;2025-06-19T18:34:24+02:00;2025-06-19T18:34:24+02:00;268436660;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1264;Pont de Nantes;48.102041, -1.684411;2025-06-19T19:33:00+02:00;2025-06-19T19:33:00+02:00;2025-06-19T19:33:00+02:00;2025-06-19T19:33:00+02:00;268436640;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1104;Hôtel de Région;48.134754, -1.658557;2025-06-19T19:31:00+02:00;2025-06-19T19:31:00+02:00;2025-06-19T19:31:00+02:00;2025-06-19T19:31:00+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2219;Pilate;48.094065, -1.690639;2025-06-19T18:48:00+02:00;2025-06-19T18:48:00+02:00;2025-06-19T18:48:07+02:00;2025-06-19T18:48:07+02:00;268436660;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1268;Boberil;48.083743, -1.693637;2025-06-19T19:42:00+02:00;2025-06-19T19:42:00+02:00;2025-06-19T19:42:07+02:00;2025-06-19T19:42:07+02:00;268436640;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1105;Héronière;48.1355, -1.655711;2025-06-19T19:31:00+02:00;2025-06-19T19:31:00+02:00;2025-06-19T19:31:33+02:00;2025-06-19T19:31:33+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2228;Pigeon Blanc;48.089781, -1.693143;2025-06-19T18:50:00+02:00;2025-06-19T18:50:00+02:00;2025-06-19T18:50:18+02:00;2025-06-19T18:50:18+02:00;268436660;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1103;Saint-Laurent;48.138806, -1.659102;2025-06-19T20:28:00+02:00;2025-06-19T20:28:00+02:00;2025-06-19T20:22:00+02:00;2025-06-19T20:28:00+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1108;Parc Gayeulles;48.128325, -1.652224;2025-06-19T19:34:00+02:00;2025-06-19T19:34:00+02:00;2025-06-19T19:34:00+02:00;2025-06-19T19:34:00+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2216;Pressoirs;48.087236, -1.694679;2025-06-19T18:51:00+02:00;2025-06-19T18:51:00+02:00;2025-06-19T18:51:36+02:00;2025-06-19T18:51:36+02:00;268436660;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1106;Gayeulles Piscine;48.134244, -1.652208;2025-06-19T20:31:00+02:00;2025-06-19T20:31:00+02:00;2025-06-19T20:31:24+02:00;2025-06-19T20:31:24+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1711;Joliot-Curie - Chateaubriand;48.123666, -1.651532;2025-06-19T19:35:00+02:00;2025-06-19T19:35:00+02:00;2025-06-19T19:35:59+02:00;2025-06-19T19:35:59+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1267;Félix Eboué;48.085711, -1.693874;2025-06-19T18:52:00+02:00;2025-06-19T18:52:00+02:00;2025-06-19T18:52:48+02:00;2025-06-19T18:52:48+02:00;268436660;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1684;Turmel;48.121544, -1.651203;2025-06-19T20:35:00+02:00;2025-06-19T20:35:00+02:00;2025-06-19T20:35:22+02:00;2025-06-19T20:35:22+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1112;Vitré Danton;48.118917, -1.651101;2025-06-19T19:38:00+02:00;2025-06-19T19:38:00+02:00;2025-06-19T19:38:12+02:00;2025-06-19T19:38:12+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1269;Lycée Bréquigny;48.084121, -1.692047;2025-06-19T18:55:00+02:00;2025-06-19T18:55:00+02:00;2025-06-19T18:55:00+02:00;2025-06-19T18:55:00+02:00;268436660;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1114;Durafour;48.114502, -1.658068;2025-06-19T20:39:00+02:00;2025-06-19T20:39:00+02:00;2025-06-19T20:39:10+02:00;2025-06-19T20:39:10+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1113;Jeanne d'Arc;48.11635, -1.655685;2025-06-19T19:40:00+02:00;2025-06-19T19:40:00+02:00;2025-06-19T19:40:00+02:00;2025-06-19T19:40:00+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1273;Saint-Yves;48.092754, -1.691197;2025-06-19T17:55:00+02:00;2025-06-19T17:55:00+02:00;2025-06-19T17:55:42+02:00;2025-06-19T17:55:42+02:00;268436476;-741983440;-741983440;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1115;Oberthur;48.113443, -1.661429;2025-06-19T20:40:00+02:00;2025-06-19T20:40:00+02:00;2025-06-19T20:40:17+02:00;2025-06-19T20:40:17+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1118;Thabor;48.111797, -1.67124;2025-06-19T19:45:00+02:00;2025-06-19T19:45:00+02:00;2025-06-19T19:45:37+02:00;2025-06-19T19:45:37+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1275;Mermoz;48.097441, -1.68857;2025-06-19T17:57:00+02:00;2025-06-19T17:57:00+02:00;2025-06-19T17:57:35+02:00;2025-06-19T17:57:35+02:00;268436476;-741983440;-741983440;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1052;République;48.109927, -1.678928;2025-06-19T20:47:00+02:00;2025-06-19T20:47:00+02:00;2025-06-19T20:47:00+02:00;2025-06-19T20:47:00+02:00;268436642;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1644;Place Pasteur;48.110714, -1.673658;2025-06-19T19:46:00+02:00;2025-06-19T19:46:00+02:00;2025-06-19T19:46:50+02:00;2025-06-19T19:46:50+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1276;Foyer Rennais;48.099752, -1.686176;2025-06-19T17:58:00+02:00;2025-06-19T17:58:00+02:00;2025-06-19T17:59:41+02:00;2025-06-19T17:59:41+02:00;268436476;-741983440;-741983440;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1113;Jeanne d'Arc;48.11635, -1.655685;2025-06-19T17:51:00+02:00;2025-06-19T17:51:00+02:00;2025-06-19T17:51:38+02:00;2025-06-19T17:51:38+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2219;Pilate;48.094065, -1.690639;2025-06-19T19:58:00+02:00;2025-06-19T19:58:00+02:00;2025-06-19T19:58:07+02:00;2025-06-19T19:58:07+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1021;Cité Judiciaire;48.105207, -1.684318;2025-06-19T18:02:00+02:00;2025-06-19T18:02:00+02:00;2025-06-19T18:02:42+02:00;2025-06-19T18:02:42+02:00;268436476;-741983440;-741983440;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1017;La Criée;48.108412, -1.680208;2025-06-19T18:05:00+02:00;2025-06-19T18:05:00+02:00;2025-06-19T18:06:21+02:00;2025-06-19T18:06:21+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2218;Saint-Yves;48.092245, -1.691681;2025-06-19T19:59:00+02:00;2025-06-19T19:59:00+02:00;2025-06-19T19:59:00+02:00;2025-06-19T19:59:00+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1151;Vitré Danton;48.118741, -1.651562;2025-06-19T18:22:00+02:00;2025-06-19T18:22:00+02:00;2025-06-19T18:22:41+02:00;2025-06-19T18:22:41+02:00;268436476;-741983440;-741983440;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1266;Mermoz;48.097121, -1.689056;2025-06-19T18:14:00+02:00;2025-06-19T18:14:00+02:00;2025-06-19T18:14:41+02:00;2025-06-19T18:14:41+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2228;Pigeon Blanc;48.089781, -1.693143;2025-06-19T20:00:00+02:00;2025-06-19T20:00:00+02:00;2025-06-19T20:00:05+02:00;2025-06-19T20:00:05+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1683;Turmel;48.121654, -1.651081;2025-06-19T18:24:00+02:00;2025-06-19T18:24:00+02:00;2025-06-19T18:24:36+02:00;2025-06-19T18:24:36+02:00;268436476;-741983440;-741983440;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2218;Saint-Yves;48.092245, -1.691681;2025-06-19T18:17:00+02:00;2025-06-19T18:17:00+02:00;2025-06-19T18:17:38+02:00;2025-06-19T18:17:38+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1112;Vitré Danton;48.118917, -1.651101;2025-06-19T17:58:00+02:00;2025-06-19T17:58:00+02:00;2025-06-19T17:57:27+02:00;2025-06-19T17:57:27+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1156;Le Blizz;48.131816, -1.65191;2025-06-19T18:28:00+02:00;2025-06-19T18:28:00+02:00;2025-06-19T18:28:42+02:00;2025-06-19T18:28:42+02:00;268436476;-741983440;-741983440;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1268;Boberil;48.083743, -1.693637;2025-06-19T18:21:00+02:00;2025-06-19T18:21:00+02:00;2025-06-19T18:22:34+02:00;2025-06-19T18:22:34+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1113;Jeanne d'Arc;48.11635, -1.655685;2025-06-19T18:00:00+02:00;2025-06-19T18:00:00+02:00;2025-06-19T17:59:00+02:00;2025-06-19T17:59:00+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1158;Héronière;48.135595, -1.656157;2025-06-19T18:30:00+02:00;2025-06-19T18:30:00+02:00;2025-06-19T18:30:32+02:00;2025-06-19T18:30:32+02:00;268436476;-741983440;-741983440;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1269;Lycée Bréquigny;48.084121, -1.692047;2025-06-19T18:23:00+02:00;2025-06-19T18:23:00+02:00;2025-06-19T18:23:38+02:00;2025-06-19T18:23:38+02:00;268436648;912627104;912627104;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1116;Saint-Vincent;48.112732, -1.66451;2025-06-19T18:04:00+02:00;2025-06-19T18:04:00+02:00;2025-06-19T18:03:07+02:00;2025-06-19T18:03:07+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1373;Hôtel de Région;48.135248, -1.65936;2025-06-19T18:31:00+02:00;2025-06-19T18:31:00+02:00;2025-06-19T18:31:43+02:00;2025-06-19T18:31:43+02:00;268436476;-741983440;-741983440;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1106;Gayeulles Piscine;48.134244, -1.652208;2025-06-19T19:32:00+02:00;2025-06-19T19:32:00+02:00;2025-06-19T19:32:24+02:00;2025-06-19T19:32:24+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1117;Châteaudun;48.112528, -1.666797;2025-06-19T18:05:00+02:00;2025-06-19T18:05:00+02:00;2025-06-19T18:04:00+02:00;2025-06-19T18:04:00+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1156;Le Blizz;48.131816, -1.65191;2025-06-19T17:52:00+02:00;2025-06-19T17:52:00+02:00;2025-06-19T17:54:36+02:00;2025-06-19T17:54:36+02:00;268436501;2092936112;2092936112;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1107;Le Blizz;48.130831, -1.652111;2025-06-19T19:33:00+02:00;2025-06-19T19:33:00+02:00;2025-06-19T19:33:19+02:00;2025-06-19T19:33:19+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1118;Thabor;48.111797, -1.67124;2025-06-19T18:07:00+02:00;2025-06-19T18:07:00+02:00;2025-06-19T18:06:35+02:00;2025-06-19T18:06:35+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1103;Saint-Laurent;48.138806, -1.659102;2025-06-19T17:58:00+02:00;2025-06-19T17:58:00+02:00;2025-06-19T18:00:33+02:00;2025-06-19T18:00:33+02:00;268436501;2092936112;2092936112;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1684;Turmel;48.121544, -1.651203;2025-06-19T19:36:00+02:00;2025-06-19T19:36:00+02:00;2025-06-19T19:36:50+02:00;2025-06-19T19:36:50+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1644;Place Pasteur;48.110714, -1.673658;2025-06-19T18:09:00+02:00;2025-06-19T18:09:00+02:00;2025-06-19T18:08:32+02:00;2025-06-19T18:08:32+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1269;Lycée Bréquigny;48.084121, -1.692047;2025-06-19T18:52:00+02:00;2025-06-19T18:52:00+02:00;2025-06-19T18:47:00+02:00;2025-06-19T18:52:00+02:00;268436503;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1115;Oberthur;48.113443, -1.661429;2025-06-19T19:42:00+02:00;2025-06-19T19:42:00+02:00;2025-06-19T19:42:17+02:00;2025-06-19T19:42:17+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1017;La Criée;48.108412, -1.680208;2025-06-19T18:14:00+02:00;2025-06-19T18:14:00+02:00;2025-06-19T18:13:50+02:00;2025-06-19T18:13:50+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1274;Pilate;48.095058, -1.689979;2025-06-19T18:58:00+02:00;2025-06-19T18:58:00+02:00;2025-06-19T18:58:05+02:00;2025-06-19T18:58:05+02:00;268436503;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1116;Saint-Vincent;48.112732, -1.66451;2025-06-19T19:43:00+02:00;2025-06-19T19:43:00+02:00;2025-06-19T19:43:17+02:00;2025-06-19T19:43:17+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1018;Colombier;48.105917, -1.682215;2025-06-19T18:16:00+02:00;2025-06-19T18:16:00+02:00;2025-06-19T18:15:36+02:00;2025-06-19T18:15:36+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1275;Mermoz;48.097441, -1.68857;2025-06-19T18:59:00+02:00;2025-06-19T18:59:00+02:00;2025-06-19T18:59:13+02:00;2025-06-19T18:59:13+02:00;268436503;;;Temps réel;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1117;Châteaudun;48.112528, -1.666797;2025-06-19T19:44:00+02:00;2025-06-19T19:44:00+02:00;2025-06-19T19:44:00+02:00;2025-06-19T19:44:00+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1266;Mermoz;48.097121, -1.689056;2025-06-19T18:23:00+02:00;2025-06-19T18:23:00+02:00;2025-06-19T18:22:26+02:00;2025-06-19T18:22:26+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1150;Jeanne d'Arc;48.116606, -1.655385;2025-06-19T19:18:00+02:00;2025-06-19T19:18:00+02:00;2025-06-19T19:18:38+02:00;2025-06-19T19:18:38+02:00;268436503;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1052;République;48.109927, -1.678928;2025-06-19T19:49:00+02:00;2025-06-19T19:49:00+02:00;2025-06-19T19:49:00+02:00;2025-06-19T19:49:00+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2219;Pilate;48.094065, -1.690639;2025-06-19T18:24:00+02:00;2025-06-19T18:24:00+02:00;2025-06-19T18:23:57+02:00;2025-06-19T18:23:57+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1710;Joliot-Curie - Chateaubriand;48.124569, -1.651539;2025-06-19T19:23:00+02:00;2025-06-19T19:23:00+02:00;2025-06-19T19:23:00+02:00;2025-06-19T19:23:00+02:00;268436503;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1017;La Criée;48.108412, -1.680208;2025-06-19T19:50:00+02:00;2025-06-19T19:50:00+02:00;2025-06-19T19:50:03+02:00;2025-06-19T19:50:03+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2218;Saint-Yves;48.092245, -1.691681;2025-06-19T18:26:00+02:00;2025-06-19T18:26:00+02:00;2025-06-19T18:25:00+02:00;2025-06-19T18:25:00+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1156;Le Blizz;48.131816, -1.65191;2025-06-19T19:25:00+02:00;2025-06-19T19:25:00+02:00;2025-06-19T19:25:10+02:00;2025-06-19T19:25:10+02:00;268436503;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;1264;Pont de Nantes;48.102041, -1.684411;2025-06-19T19:54:00+02:00;2025-06-19T19:54:00+02:00;2025-06-19T19:54:00+02:00;2025-06-19T19:54:00+02:00;268436650;;;Applicable;Grand public;17:50:14
0005;C5;0;Lycée Bréquigny;2228;Pigeon Blanc;48.089781, -1.693143;2025-06-19T18:27:00+02:00;2025-06-19T18:27:00+02:00;2025-06-19T18:26:39+02:00;2025-06-19T18:26:39+02:00;268436656;730218400;730218400;Temps réel;Grand public;17:50:14
0005;C5;1;Saint-Laurent;1158;Héronière;48.135595, -1.656157;2025-06-19T19:27:00+02:00;2025-06-19T19:27:00+02:00;2025-06-19T19:27:00+02:00;2025-06-19T19:27:00+02:00;268436503;;;Applicable;Grand public;17:50:14
